Name,Code,Type,SubBasin,City,State,Responsible,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD
VISTA SERRANA/DESTERRO DE MALTA,00637081,2,37,VISTA SERRANA,PARAÍBA,AESA-PB,-6.7386,-37.5683,1994/01/01,2018/12/31,25,2.7,23,8.0
LAVRAS DA MANGABEIRA,00638000,2,36,LAVRAS DA MANGABEIR,CEARÁ,INMET,-6.75,-38.95,1962/01/01,2001/01/31,40,15.1,31,22.5
CRUZEIRINHO,00638001,2,36,ICÓ,CEARÁ,SUDENE,-6.2833,-38.75,1961/03/01,2001/02/28,41,14.8,27,34.1
ICOZINHO,00638002,2,36,ICÓ,CEARÁ,SUDENE,-6.5,-38.6333,1962/01/01,1990/06/30,29,0.3,27,6.9
MONTE ALEGRE,00638003,2,36,JAGUARIBE,CEARÁ,DNOCS,-6.0833,-38.6833,1961/01/01,2007/12/01,47,73.6,11,76.6
LIMA CAMPOS,00638004,2,36,ICÓ,CEARÁ,FUNCEME-CE,-6.4,-38.95,1932/04/01,2019/09/30,88,48.4,30,65.9
AÇUDE ORÓS,00638005,2,36,ORÓS,CEARÁ,FUNCEME-CE,-6.2667,-38.9167,1921/01/01,2019/09/30,99,34.9,49,50.5
UMARITUBA,00638006,2,36,UMARI,CEARÁ,SUDENE,-6.6167,-38.8833,1962/01/01,2001/01/31,40,24.8,25,37.5
LAVRAS DA MANGABEIRA,00638007,2,36,LAVRAS DA MANGABEIR,CEARÁ,ANA,-6.7628,-38.9606,1912/01/01,2019/12/31,108,8.8,87,19.4
UMARI,00638008,2,36,UMARI,CEARÁ,FUNCEME-CE,-6.6333,-38.7,1912/09/01,2020/02/29,109,1.6,104,4.6
CURRAL NOVO,00638009,2,36,JAGUARIBE,CEARÁ,DNOCS,-6.0333,-38.8667,1934/01/01,2001/01/31,68,12.3,54,20.6
AURORA,00638010,2,36,AURORA,CEARÁ,FUNCEME-CE,-6.95,-38.9667,1912/01/01,2020/02/29,109,16.9,85,22.0
PEREIRO,00638011,2,36,PEREIRO,CEARÁ,FUNCEME-CE,-6.05,-38.4667,1910/11/01,2020/02/29,111,4.3,92,17.1
FELIZARDO,00638012,2,36,IPAUMIRIM,CEARÁ,SUDENE,-6.85,-38.75,1961/01/01,1965/11/30,5,1.7,3,40.0
IPAUMIRIM,00638013,2,36,IPAUMIRIM,CEARÁ,FUNCEME-CE,-6.7833,-38.7167,1965/12/01,2020/02/29,56,0.7,49,12.5
ICÓ,00638014,2,36,ICÓ,CEARÁ,ANA,-6.4089,-38.8636,1912/01/01,2019/12/31,108,5.4,87,19.4
AÇUDE LIMA CAMPOS,00638015,2,36,ICÓ,CEARÁ,FUNCEME-CE,-6.4,-38.9667,1978/04/01,2010/12/15,33,87.2,1,97.0
RIACHO FUNDO,00638016,2,36,ICÓ,CEARÁ,DNOCS,-6.4833,-38.9333,1924/01/01,1930/12/31,7,0.0,7,0.0
CAJAZEIRAS,00638028,2,37,CAJAZEIRAS,PARAÍBA,DNOCS,-6.8833,-38.5667,1910/11/01,1983/12/31,74,6.4,62,16.2
BARRA DO JUÁ,00638029,2,37,TRIUNFO,PARAÍBA,AESA-PB,-6.5333,-38.5667,1933/01/01,1983/12/31,51,2.6,44,13.7
BALANÇAS,00638030,2,37,CACHOEIRA DOS ÍNDIO,PARAÍBA,SUDENE,-6.9833,-38.7333,1962/07/01,1983/12/31,22,3.9,15,31.8
APARECIDA,00638031,2,37,SOUSA,PARAÍBA,SUDENE,-6.7667,-38.0667,1962/07/01,1983/03/31,22,20.6,10,54.5
ANTENOR NAVARRO,00638032,2,37,SÃO JOÃO DO RIO DO ,PARAÍBA,ANA,-6.7353,-38.4481,1984/05/01,2019/10/31,36,1.6,26,27.8
ANTENOR NAVARRO,00638033,2,37,SÃO JOÃO DO RIO DO ,PARAÍBA,DNOCS,-6.7333,-38.45,1913/01/01,1983/12/31,71,1.2,66,7.0
SÃO GONÇALO,00638034,2,37,SOUSA,PARAÍBA,INMET,-6.8333,-38.35,1937/12/01,1985/12/31,49,6.7,43,12.2
UIRAUNA,00638035,2,37,UIRAÚNA,PARAÍBA,DNOCS,-6.5167,-38.4167,1962/07/01,1983/12/31,22,10.1,16,27.3
SOUSA,00638036,2,37,SOUSA,PARAÍBA,DNOCS,-6.75,-38.2333,1910/12/01,1983/12/31,74,17.9,53,28.4
ALEXANDRIA,00638037,2,37,ALEXANDRIA,RIO GRANDE DO NORTE,EMPARN,-6.4167,-38.0167,1930/01/01,1991/12/31,62,11.1,52,16.1
SÍTIO ANGICOS (AÇUDE ARAPUÃ),00638038,2,37,JOSÉ DA PENHA,RIO GRANDE DO NORTE,EMPARN,-6.35,-38.2833,1962/07/01,1991/12/31,30,3.9,25,16.7
LUÍS GOMES,00638039,2,37,LUÍS GOMES,RIO GRANDE DO NORTE,EMPARN,-6.4167,-38.4,1910/11/01,1991/06/30,82,3.5,71,13.4
MARCELINO VIEIRA (PANATIS),00638040,2,37,MARCELINO VIEIRA,RIO GRANDE DO NORTE,EMPARN,-6.2833,-38.1667,1933/11/01,1991/12/31,59,10.7,47,20.3
PAU DOS FERROS,00638041,2,37,PAU DOS FERROS,RIO GRANDE DO NORTE,EMPARN,-6.1167,-38.2167,1911/01/01,1985/12/31,75,8.5,59,21.3
SÍTIO GANGORRA,00638042,2,37,RAFAEL FERNANDES,RIO GRANDE DO NORTE,EMPARN,-6.2167,-38.2667,1962/07/01,1991/12/31,30,5.9,26,13.3
SÃO MIGUEL,00638043,2,37,SÃO MIGUEL,RIO GRANDE DO NORTE,EMPARN,-6.2167,-38.5,1911/01/01,1999/06/30,89,18.6,65,27.0
AÇUDE BONITO,00638044,2,37,SÃO MIGUEL,RIO GRANDE DO NORTE,ANA,-6.2128,-38.4256,1962/07/01,2019/10/31,58,2.4,50,13.8
TENENTE ANANIAS,00638045,2,37,TENENTE ANANIAS,RIO GRANDE DO NORTE,EMPARN,-6.4667,-38.1833,1962/07/01,1991/11/30,30,0.3,28,6.7
AÇUDE PILÕES,00638046,2,37,PILÕES,PARAÍBA,DNOCS,-6.6667,-38.5167,1941/01/01,1983/10/31,43,8.0,35,18.6
ENGENHEIRO AVIDOS,00638047,2,37,CAJAZEIRAS,PARAÍBA,DNOCS,-6.9667,-38.4667,1936/01/01,1983/12/31,48,7.3,40,16.7
NAZAREZINHO,00638048,2,37,NAZAREZINHO,PARAÍBA,DNOCS,-6.9167,-38.3333,1935/10/01,1983/12/31,49,18.8,28,42.9
SÃO JOSÉ DA LAGOA TAPADA,00638049,2,37,SÃO JOSÉ DA LAGOA T,PARAÍBA,SUDENE,-6.9333,-38.1667,1962/07/01,1983/12/31,22,1.2,19,13.6
SÃO VICENTE,00638050,2,37,SOUSA,PARAÍBA,SUDENE,-6.6167,-38.3333,1962/07/01,1983/12/31,22,9.0,15,31.8
SÃO FRANCISCO,00638051,2,37,SOUSA,PARAÍBA,SUDENE,-6.6167,-38.0833,1962/07/01,1983/12/31,22,0.0,21,4.5
ERERÊ,00638054,2,36,PEREIRO,CEARÁ,FUNCEME-CE,-6.0667,-38.7667,1989/01/01,2008/05/13,20,1.9,15,25.0
LAVRAS DA MANGABEIRA,00638056,2,36,LAVRAS DA MANGABEIR,CEARÁ,FUNCEME-CE,-6.75,-38.9667,1974/01/01,2020/02/29,47,0.0,46,2.1
AQUINÓPOLES,00638058,2,36,JAGUARIBE,CEARÁ,FUNCEME-CE,-6.05,-38.47,1974/01/01,2013/02/28,40,7.0,35,12.5
TOMÉ VIEIRA,00638062,2,36,ERERÊ,CEARÁ,FUNCEME-CE,-6.0167,-38.4,2001/01/01,2020/02/29,20,38.3,8,60.0
SÃO VICENTE,00638063,2,36,ICÓ,CEARÁ,FUNCEME-CE,-6.2167,-38.6667,1998/01/01,2020/02/29,23,15.9,13,43.5
PEDRINHAS,00638064,2,36,ICÓ,CEARÁ,FUNCEME-CE,-6.3333,-38.5667,2000/07/01,2008/12/01,9,22.2,5,44.4
TRÊS BODEGAS,00638065,2,36,ICÓ,CEARÁ,FUNCEME-CE,-6.3333,-38.7333,2000/07/01,2017/03/15,18,14.9,11,38.9
ICOZINHO,00638066,2,36,ICÓ,CEARÁ,FUNCEME-CE,-6.4833,-38.6333,1988/02/01,2020/02/29,33,34.8,15,54.5
CANAUNA,00638067,2,36,IPAUMIRIM,CEARÁ,FUNCEME-CE,-6.7833,-38.8,2000/07/01,2020/02/29,21,5.1,17,19.0
FELIZARDO,00638068,2,36,IPAUMIRIM,CEARÁ,FUNCEME-CE,-6.85,-38.7333,2000/11/01,2018/01/31,19,10.5,13,31.6
SÍTIO SEVERO,00638069,2,36,JAGUARIBE,CEARÁ,FUNCEME-CE,-6.0667,-38.8667,2000/07/01,2020/02/29,21,58.2,5,76.2
IBOREPI,00638070,2,36,LAVRAS DA MANGABEIR,CEARÁ,FUNCEME-CE,-6.8167,-38.9667,2000/01/01,2020/02/29,21,0.7,18,14.3
AMANIUTUBA,00638071,2,36,LAVRAS DA MANGABEIR,CEARÁ,FUNCEME-CE,-6.6667,-38.8833,1988/02/01,2020/02/29,33,38.4,12,63.6
COMUNIDADE GROSSAS,00638072,2,36,PEREIRO,CEARÁ,FUNCEME-CE,-6.0,-38.41,1998/07/01,2020/02/29,23,8.4,18,21.7
CRIOULAS,00638073,2,36,PEREIRO,CEARÁ,FUNCEME-CE,-6.2,-38.5333,2000/07/01,2020/02/29,21,11.4,15,28.6
ORÓS,00638085,2,36,ORÓS,CEARÁ,FUNCEME-CE,-6.25,-38.9167,1978/01/01,2020/02/29,43,1.8,39,9.3
SÍTIO TIPI,00638086,2,36,AURORA,CEARÁ,FUNCEME-CE,-6.9656,-38.8311,1988/01/01,2020/02/29,33,51.9,11,66.7
BALANÇO,00638087,2,36,BARRO,CEARÁ,FUNCEME-CE,-6.9833,-38.8,1988/02/05,2008/12/01,21,97.8,0,100.0
FAZENDA SANTO ANTÔNIO,00638088,2,37,SANTA HELENA,PARAÍBA,ANA,-6.7403,-38.5297,2008/12/01,2019/10/31,12,2.5,6,50.0
FAZENDA BOA VISTA,00638089,2,36,UMARI,CEARÁ,ANA,-6.6261,-38.6617,2008/12/01,2019/12/31,12,1.5,8,33.3
SERROTE DOS LETREIROS,00638090,2,37,SOUSA,PARAÍBA,ANA,-6.6994,-38.3111,2008/12/01,2019/10/31,12,0.8,9,25.0
BAIXIO,00638091,2,36,BAIXIO,CEARÁ,FUNCEME-CE,-6.7333,-38.7167,1974/01/01,2020/02/29,47,0.5,43,8.5
ERERÊ,00638092,2,36,ERERÊ,CEARÁ,FUNCEME-CE,-6.05,-38.35,1989/01/01,2020/02/29,32,1.9,29,9.4
ICÓ,00638093,2,36,ICÓ,CEARÁ,FUNCEME-CE,-6.4,-38.85,1974/01/01,2020/02/29,47,0.3,45,4.3
BERNARDINO BATISTA,00638101,2,37,BERNARDINO BATISTA,PARAÍBA,AESA-PB,-6.4536,-38.5483,2004/11/01,2018/04/30,15,0.6,12,20.0
JOCA CLAUDINO - SANTARÉM,00638102,2,37,JOCA CLAUDINO,PARAÍBA,AESA-PB,-6.4892,-38.49,2004/11/01,2018/05/31,15,1.2,11,26.7
TRIUNFO,00638104,2,37,TRIUNFO,PARAÍBA,AESA-PB,-6.5767,-38.5972,1995/10/01,2018/12/31,24,1.4,20,16.7
SANTA HELENA,00638105,2,37,SANTA HELENA,PARAÍBA,AESA-PB,-6.7253,-38.6431,1995/11/01,2018/06/30,24,0.7,21,12.5
CAJAZEIRAS/AÇ. LAGOA DO ARROZ,00638106,2,37,CAJAZEIRAS,PARAÍBA,AESA-PB,-6.7986,-38.5681,1994/02/01,2018/12/31,25,0.0,24,4.0
BOM JESUS,00638107,2,37,BOM JESUS,PARAÍBA,AESA-PB,-6.8156,-38.6544,1995/11/01,2016/12/31,22,1.6,20,9.1
CACHOEIRA DOS ÍNDIOS,00638108,2,37,CACHOEIRA DOS ÍNDIO,PARAÍBA,AESA-PB,-6.9297,-38.6781,1995/11/01,2018/08/31,24,0.0,22,8.3
SANTA CRUZ,00638110,2,37,SANTA CRUZ,PARAÍBA,AESA-PB,-6.5308,-38.0631,1995/10/01,2018/12/31,24,0.0,23,4.2
POÇO DE JOSÉ DE MOURA,00638111,2,37,POÇO DE JOSÉ DE MOU,PARAÍBA,AESA-PB,-6.5744,-38.5111,2004/12/01,2018/11/30,15,0.0,13,13.3
MARIZÓPOLIS,00638112,2,37,MARIZÓPOLIS,PARAÍBA,AESA-PB,-6.8428,-38.3447,2001/02/01,2018/12/31,18,11.6,12,33.3
SÃO GONÇALO,00638113,2,37,SOUSA,PARAÍBA,AESA-PB,-6.8358,-38.3117,1994/01/01,2018/12/31,25,7.3,21,16.0
POÇO DANTAS,00638115,2,38,POÇO DANTAS,PARAÍBA,AESA-PB,-6.4039,-38.4953,2001/01/01,2018/12/31,18,8.3,11,38.9
AURORA_Centro,00638116,2,36,AURORA,CEARÁ,CEMADEN,-6.943,-38.956,1994/01/01,2018/12/31,25,12.7,18,28.0
AÇUDE MADEIRO,00638117,2,36,PEREIRO,CEARÁ,FUNCEME-CE,-6.1836,-38.54,1994/01/01,2019/04/30,26,0.0,25,3.8
SITIO CANTO,00638118,2,36,UMARI,CEARÁ,FUNCEME-CE,-6.6322,-38.6783,1994/01/01,2020/02/29,27,0.0,24,11.1
CAJAZERINHA,00638119,2,36,UMARI,CEARÁ,FUNCEME-CE,-6.6053,-38.6433,1994/01/01,2020/02/29,27,0.3,25,7.4
SITIO SÃO PEDRO,00638120,2,36,IPAUMIRIM,CEARÁ,FUNCEME-CE,-6.7483,-38.8128,1994/01/01,2020/02/29,27,2.2,24,11.1
GUASSUSSÊ,00638121,2,36,ORÓS,CEARÁ,FUNCEME-CE,-6.3358,-38.98,1994/01/01,2020/02/29,27,0.0,26,3.7
BRUM,00638122,2,36,JAGUARIBE,CEARÁ,FUNCEME-CE,-6.1856,-38.6583,1994/01/01,2020/02/29,27,31.5,17,37.0
SANTO ANTÔNIO,00638123,2,36,IPAUMIRIM,CEARÁ,FUNCEME-CE,-6.8719,-38.7289,1994/01/01,2020/02/29,27,0.3,25,7.4
SANTA VITÓRIA - LAGES,00638124,2,36,AURORA,CEARÁ,FUNCEME-CE,-6.895,-38.8442,1995/11/01,2020/02/29,26,33.6,12,53.8
UIRAÚNA,00638125,2,37,UIRAÚNA,PARAÍBA,AESA-PB,-6.5231,-38.4092,1994/01/01,2018/10/31,25,1.0,22,12.0
VIEIRÓPOLIS,00638126,2,37,VIEIRÓPOLIS,PARAÍBA,AESA-PB,-6.5436,-38.2772,2004/12/01,2018/06/30,15,3.1,11,26.7
MALHADA,00639000,2,36,CARIÚS,CEARÁ,INMET,-6.5667,-39.5333,1962/01/01,2000/01/31,39,25.6,22,43.6
AEROPORTO(IGUATU),00639001,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.3833,-39.3,1961/01/01,2018/04/30,58,16.1,38,34.5
JUCÁS,00639002,2,36,JUCÁS,CEARÁ,FUNCEME-CE,-6.5167,-39.5167,1912/01/01,2020/02/29,109,40.7,63,42.2
BARRO ALTO,00639003,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.45,-39.4,1966/09/01,2020/02/29,55,23.4,35,36.4
JOSÉ DE ALENCAR,00639004,2,36,IGUATU,CEARÁ,DNOCS,-6.4333,-39.15,1919/04/01,1932/10/31,14,3.0,12,14.3
TRUSSU,00639005,2,36,ACOPIARA,CEARÁ,DNOCS,-6.1667,-39.7833,1941/01/01,1998/03/31,58,46.7,23,60.3
CAIPÚ,00639006,2,36,CARIÚS,CEARÁ,FUNCEME-CE,-6.6333,-39.3167,1936/01/01,2015/04/30,80,10.0,63,21.2
NARANIU,00639007,2,36,VÁRZEA ALEGRE,CEARÁ,SUDENE,-6.6667,-39.25,1961/01/01,2001/01/31,41,24.3,25,39.0
QUITAIUS,00639008,2,36,LAVRAS DA MANGABEIR,CEARÁ,SUDENE,-6.8667,-39.1,1961/01/01,2001/01/31,41,17.7,31,24.4
GRANJEIRO,00639009,2,36,GRANJEIRO,CEARÁ,FUNCEME-CE,-6.8833,-39.2167,1962/01/01,2020/02/29,59,1.5,53,10.2
CACHOEIRA,00639010,2,36,ASSARÉ,CEARÁ,DNOCS,-6.8333,-39.6667,1912/04/01,1972/12/31,61,0.0,60,1.6
MANGABEIRA,00639011,2,36,LAVRAS DA MANGABEIR,CEARÁ,SUDENE,-6.7667,-39.1167,1961/01/01,1996/08/31,36,18.5,22,38.9
FLAMENGO,00639012,2,36,SABOEIRO,CEARÁ,DNOCS,-6.25,-39.6667,1932/01/01,1989/12/31,58,2.1,49,15.5
CATARINA,00639013,2,36,CATARINA,CEARÁ,FUNCEME-CE,-6.1333,-39.8667,1932/01/01,2020/02/29,89,2.2,80,10.1
ASSARÉ,00639014,2,36,ASSARÉ,CEARÁ,FUNCEME-CE,-6.8667,-39.8667,1912/01/01,2020/02/29,109,16.3,84,22.9
ALTANEIRA,00639015,2,36,ALTANEIRA,CEARÁ,FUNCEME-CE,-7.0,-39.7333,1962/01/01,2020/02/29,59,0.2,56,5.1
CACHOEIRA DO SINFRÔNIO,00639016,2,36,SABOEIRO,CEARÁ,SUDENE,-6.3667,-39.95,1961/01/01,1990/05/31,30,2.3,22,26.7
POÇO COMPRIDO,00639017,2,36,JUCÁS,CEARÁ,SUDENE,-6.4667,-39.7333,1962/01/01,2001/01/31,40,33.5,18,55.0
VÁRZEA DA CONCEIÇÃO,00639018,2,36,CEDRO,CEARÁ,FUNCEME-CE,-6.4667,-39.1167,1928/01/01,2020/02/29,93,12.1,77,17.2
MARRUAS,00639019,2,36,TAUÁ,CEARÁ,DNOCS,-6.0333,-39.9667,1934/01/01,2001/02/28,68,15.3,38,44.1
MARACAJÁ,00639020,2,36,IGUATU,CEARÁ,DNOCS,-6.1667,-39.0833,1934/01/01,2000/05/31,67,15.9,51,23.9
ACOPIARA,00639021,2,36,ACOPIARA,CEARÁ,FUNCEME-CE,-6.1167,-39.45,1919/04/01,2020/02/29,102,24.3,68,33.3
TABOLEIRO DO MEIO,00639022,2,36,ACOPIARA,CEARÁ,DNOCS,-6.1833,-39.6667,1932/01/01,1990/03/31,59,12.9,43,27.1
TARRAFAS,00639023,2,36,ASSARÉ,CEARÁ,FUNCEME-CE,-6.6833,-39.75,1961/01/01,2008/05/13,48,4.0,32,33.3
ARROJADO,00639024,2,36,LAVRAS DA MANGABEIR,CEARÁ,FUNCEME-CE,-6.6667,-39.0167,1925/01/01,2020/02/29,96,23.6,60,37.5
POÇO DOS PAUS,00639025,2,36,CARIÚS,CEARÁ,DNOCS,-6.5833,-39.4833,1921/01/01,1969/12/31,49,58.5,17,65.3
CEDRO,00639026,2,36,CEDRO,CEARÁ,FUNCEME-CE,-6.6,-39.0667,1919/04/01,2020/02/29,102,34.3,62,39.2
ANTONINA DO NORTE,00639027,2,36,ANTONINA DO NORTE,CEARÁ,FUNCEME-CE,-6.7833,-39.9833,1976/01/01,2020/02/29,45,10.5,37,17.8
PATOS,00639028,2,36,LAVRAS DA MANGABEIR,CEARÁ,DNOCS,-6.75,-39.0667,1937/01/01,1999/09/30,63,11.7,49,22.2
FARIAS BRITO,00639029,2,36,FARIAS BRITO,CEARÁ,FUNCEME-CE,-6.9167,-39.5667,1912/08/01,2020/02/29,109,3.1,96,11.9
CARIÚS,00639030,2,36,CARIÚS,CEARÁ,FUNCEME-CE,-6.5333,-39.5,1928/02/01,2020/02/29,93,1.2,85,8.6
ANTONINA DO NORTE,00639031,2,36,ANTONINA DO NORTE,CEARÁ,DNOCS,-6.7167,-39.9667,1962/01/01,1985/12/31,24,16.0,15,37.5
SUASSURANA,00639032,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.7,-39.5,1919/04/01,2008/12/01,90,21.9,63,30.0
SABOEIRO,00639033,2,36,SABOEIRO,CEARÁ,FUNCEME-CE,-6.5333,-39.9,1912/01/01,2020/02/29,109,2.0,102,6.4
VÁRZEA ALEGRE,00639034,2,36,VÁRZEA ALEGRE,CEARÁ,FUNCEME-CE,-6.8,-39.3,1912/05/01,2020/02/29,109,1.2,102,6.4
IGUATU,00639035,2,36,IGUATU,CEARÁ,INMET,-6.3667,-39.3,1912/01/01,2009/02/28,98,6.0,87,11.2
BARREIRAS DOS PARAIBANOS,00639038,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.3167,-39.35,1974/01/01,2008/12/01,35,1.7,33,5.7
BRAVO,00639039,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.5,-39.3167,1912/01/01,2008/12/01,97,28.6,63,35.1
IGUATU,00639044,2,36,IGUATU,CEARÁ,ANA,-6.3744,-39.2933,1974/01/01,2019/12/31,46,0.4,45,2.2
MALHADA,00639045,2,36,SABOEIRO,CEARÁ,ANA,-6.6461,-39.9594,1992/08/09,2019/12/31,28,0.0,27,3.6
CAIXA,00639046,2,36,ACOPIARA,CEARÁ,FUNCEME-CE,-6.1833,-39.4167,2000/11/01,2020/02/29,21,0.2,17,19.0
TANQUES,00639047,2,36,ACOPIARA,CEARÁ,FUNCEME-CE,-6.1,-39.1167,2000/12/01,2008/12/01,9,86.0,0,100.0
GUARIBAS,00639048,2,36,ACOPIARA,CEARÁ,FUNCEME-CE,-6.05,-39.5667,2000/12/01,2020/02/29,21,33.6,9,57.1
EBRON,00639049,2,36,ACOPIARA,CEARÁ,FUNCEME-CE,-6.2833,-39.6,1988/02/01,2020/02/29,33,45.1,10,69.7
TRUSSU,00639050,2,36,ACOPIARA,CEARÁ,FUNCEME-CE,-6.0833,-39.7333,1998/01/01,2020/02/29,23,16.9,15,34.8
ARNEIROZ,00639051,2,36,ARNEIROZ,CEARÁ,FUNCEME-CE,-6.3167,-39.05,1978/01/01,2009/04/30,32,0.0,31,3.1
VILA FEITOSA,00639052,2,36,CARIRIAÇU,CEARÁ,FUNCEME-CE,-6.95,-39.1667,2000/11/01,2020/02/29,21,10.0,14,33.3
SÃO SEBASTIÃO,00639053,2,36,CARIÚS,CEARÁ,FUNCEME-CE,-6.6,-39.6333,2000/12/01,2020/02/29,21,12.0,13,38.1
ANGICO,00639054,2,36,CARIÚS,CEARÁ,FUNCEME-CE,-6.65,-39.5,2000/12/01,2020/02/29,21,17.4,11,47.6
LAGEDO,00639055,2,36,CEDRO,CEARÁ,FUNCEME-CE,-6.4667,-39.0667,2000/07/01,2020/02/29,21,55.0,6,71.4
CARIUTABA,00639056,2,36,FARIAS BRITO,CEARÁ,FUNCEME-CE,-6.8167,-39.5167,2000/11/01,2020/01/31,21,13.6,11,47.6
CASCUDO,00639057,2,36,ICÓ,CEARÁ,FUNCEME-CE,-6.4,-39.0333,2000/07/08,2020/02/29,21,11.0,13,38.1
BAÚ,00639058,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.4,-39.4,1988/01/01,2020/02/29,33,6.6,26,21.2
RIACHO VERMELHO,00639059,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.2,-39.3167,2000/11/01,2020/02/29,21,11.5,11,47.6
QUIXOA,00639060,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.4333,-39.3333,2000/11/01,2020/02/29,21,0.5,16,23.8
JOSÉ DE ALENCAR,00639061,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.4,-39.1667,1988/02/01,2009/02/28,22,28.5,11,50.0
MEL,00639062,2,36,JUCÁS,CEARÁ,FUNCEME-CE,-6.3833,-39.5833,2000/11/01,2008/12/01,9,45.0,3,66.7
BAIXIO DE DONANA,00639063,2,36,JUCÁS,CEARÁ,FUNCEME-CE,-6.35,-39.6667,1974/01/01,2020/02/29,47,11.6,33,29.8
POÇO GRANDE,00639064,2,36,JUCÁS,CEARÁ,FUNCEME-CE,-6.4667,-39.6833,2000/11/29,2020/02/29,21,32.1,10,52.4
QUITAIUS,00639065,2,36,LAVRAS DA MANGABEIR,CEARÁ,FUNCEME-CE,-6.8833,-39.1,1988/02/01,2020/02/29,33,33.7,16,51.5
MANGABEIRA,00639066,2,36,LAVRAS DA MANGABEIR,CEARÁ,FUNCEME-CE,-6.75,-39.1167,1988/02/01,2020/02/29,33,34.4,17,48.5
PALESTINA,00639067,2,36,ORÓS,CEARÁ,FUNCEME-CE,-6.3167,-39.0333,2000/07/08,2020/02/29,21,2.3,16,23.8
VILA ANTONICO,00639068,2,36,QUIXELÔ,CEARÁ,FUNCEME-CE,-6.25,-39.2667,2000/12/01,2020/02/29,21,7.0,15,28.6
FLAMENGO,00639069,2,36,SABOEIRO,CEARÁ,FUNCEME-CE,-6.25,-39.75,2000/12/01,2020/02/29,21,30.4,10,52.4
URUCUZINHO,00639070,2,35,TARRAFAS,CEARÁ,FUNCEME-CE,-6.7167,-39.7333,2000/11/29,2008/12/01,9,25.9,5,44.4
RIACHO VERDE,00639071,2,36,VÁRZEA ALEGRE,CEARÁ,FUNCEME-CE,-6.8667,-39.3833,1999/01/01,2020/02/29,22,13.1,17,22.7
QUIXELÔ,00639072,2,36,QUIXELÔ,CEARÁ,FUNCEME-CE,-6.2333,-39.1833,1988/01/01,2020/02/29,33,0.0,32,3.0
SÍTIO PATOS,00639073,2,36,JUCÁS,CEARÁ,ANA,-6.5203,-39.6383,2004/12/01,2019/12/31,16,0.0,15,6.2
LIMOEIRO,00639074,2,36,LAVRAS DA MANGABEIR,CEARÁ,ANA,-6.7886,-39.0919,2005/12/08,2019/12/31,15,0.6,13,13.3
FAZENDA MORADA NOVA,00639075,2,36,ACOPIARA,CEARÁ,FUNCEME-CE,-6.1833,-39.5667,2002/04/01,2019/05/31,18,21.5,9,50.0
SÃO BARTOLOMEU,00639076,2,36,CARIÚS,CEARÁ,FUNCEME-CE,-6.6667,-39.5,1988/02/01,2008/12/01,21,97.7,0,100.0
BARREIRAS,00639077,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.2833,-39.3,1988/02/01,2008/12/01,21,91.8,0,100.0
TARRAFAS,00639078,2,35,TARRAFAS,CEARÁ,FUNCEME-CE,-6.6828,-39.75,1989/01/01,2020/02/29,32,2.4,27,15.6
BOA VISTA,00639079,2,36,VÁRZEA ALEGRE,CEARÁ,FUNCEME-CE,-6.7825,-39.3461,2006/12/01,2020/02/29,15,38.4,6,60.0
AÇUDE DO GOVERNO,00639080,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.4244,-39.1936,2008/03/01,2020/01/31,13,17.5,6,53.8
VÁRZEA,00639081,2,36,CEDRO,CEARÁ,FUNCEME-CE,-6.4833,-39.1167,1988/02/01,2008/12/01,21,94.5,0,100.0
FAZENDA PANCHAVATA,00639082,2,35,JUCÁS,CEARÁ,FUNCEME-CE,-6.5,-39.7667,2008/12/01,2008/12/01,1,0.0,0,100.0
SÍTIO ESCONDIDO,00639083,2,35,FARIAS BRITO,CEARÁ,FUNCEME-CE,-6.9167,-39.5667,1990/01/01,2008/12/01,19,97.9,0,100.0
IGUATU,00639084,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.3667,-39.3,1974/01/01,2020/02/29,47,0.2,45,4.3
SÍTIO ITAPORANGA,00639085,2,36,SABOEIRO,CEARÁ,FUNCEME-CE,-6.535,-39.9308,2009/04/01,2020/02/29,12,28.3,5,58.3
BUGI,00639086,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.3667,-39.2833,2008/12/01,2008/12/01,1,0.0,0,100.0
ESTRADA,00639087,2,36,IGUATU,CEARÁ,FUNCEME-CE,-6.7,-39.5,1988/02/01,2008/12/01,21,92.9,1,95.2
AMARO,00639089,2,36,ASSARÉ,CEARÁ,FUNCEME-CE,-6.895,-39.7169,2014/12/01,2020/02/07,7,19.1,3,57.1
